After After IN O O O
and and CC O O O
wrote wrote VBD O I-V B-VP
his his PRP$ O O B-NP
doctoral doctoral JJ O O I-NP
dissertation dissertation NN O O I-NP
on on IN O O O
" " `` O O O
The The NNP B-WORK_OF_ART O B-NP
Question Question NNP I-WORK_OF_ART O I-NP
of of IN I-WORK_OF_ART O O
Macau Macau NNP I-WORK_OF_ART O B-NP
's 's POS I-WORK_OF_ART O I-NP
Sovereignty Sovereignty NNP I-WORK_OF_ART O O
. . . O O O
" " '' O O O

The The DT O O B-ADJP
more more RBR O O I-ADJP
senior senior JJ O O I-ADJP
a a DT O O I-SPAR
government government NN O O I-SPAR
official official NN O O I-SPAR
is is VBZ O I-V B-VP
, , , O O O
the the DT O O O
more more RBR O O O
defensive defensive JJ O O O
he he PRP O O O
is is VBZ O I-V B-VP
likely likely JJ O O I-VP
to to TO O O B-VP
be be VB O I-V B-VP
on on IN O O I-VP
the the DT O O B-NP
subject subject NN O O I-NP
of of IN O O O
his his PRP$ O O B-NP
studies studies NNS O O I-NP
in in IN O O O
Taiwan Taiwan NNP B-GPE O B-NP
. . . O O O

" " `` O O O
It It PRP O O O
does does VBZ O I-V B-VP
n't n't RB O O I-VP
matter matter VB O I-V B-VP
where where WRB O O B-SBAR
you you PRP O O I-SPAR
studied studied VBD O I-V B-VP
and and CC O O O
where where WRB O O B-SBAR
you you PRP O O I-SPAR
graduated graduated VBD O I-V B-VP
, , , O O O
" " '' O O O
says says VBZ O I-V B-VP
Chen Chen NNP B-PERSON O B-NP
Mingying Mingying NNP I-PERSON O I-NP
, , , O O O
a a DT O O B-NP
senior senior JJ O O I-NP
official official NN O O I-NP
in in IN O O O
the the DT O O B-NP
Macau Macau NNP B-GPE O I-NP
government government NN O O I-NP
's 's POS O O I-NP
news news NN O O O
department department NN O O O
. . . O O O

Competence Competence NN O O O
and and CC O O O
professionalism professionalism NN O O O
are are VBP O I-V B-VP
what what WP O O I-VP
the the DT O O I-VP
government government NN O O I-VP
requires requires VBZ O I-V B-VP
from from IN O O O
its its PRP$ O O B-NP
personnel personnel NN O O I-NP
. . . O O O

Another Another DT O O B-NP
graduate graduate NN O O I-NP
of of IN O O O
a a DT O O B-NP
Taiwan Taiwan NNP B-GPE O I-NP
institution institution NN O O I-NP
declares declares VBZ O I-V B-VP
bluntly bluntly RB O O I-VP
that that IN O O B-SBAR
he he PRP O O I-SPAR
only only RB O O I-SPAR
spent spent VBD O I-V B-VP
four four CD B-DATE O I-VP
years years NNS I-DATE O I-VP
in in IN O O I-VP
Taiwan Taiwan NNP B-GPE O B-NP
getting getting VBG O I-V B-VP
his his PRP$ O O B-NP
degree degree NN O O I-NP
, , , O O O
and and CC O O O
the the DT O O O
place place NN O O O
had had VBD O O B-VP
virtually virtually RB O O I-VP
no no DT O O B-NP
effect effect NN O O I-NP
on on IN O O O
him him PRP O O B-NP
at at RB O O O
all all RB O O O
. . . O O O

Nevertheless Nevertheless RB O O O
, , , O O O
there there EX O O O
has has VBZ O I-V B-VP
been been VBN O I-V B-VP
a a DT O O B-NP
steady steady JJ O O I-NP
stream stream NN O I-V I-NP
of of IN O O O
students students NNS O O B-NP
from from IN O O O
Macau Macau NNP B-GPE O B-NP
to to IN O O O
Taiwan Taiwan NNP B-GPE O B-NP
ever ever RB O O O
since since IN O O O
1955 1955 CD B-DATE O B-NP
. . . O O O

According According VBG O I-V O
to to IN O O O
statistics statistics NNS O O B-NP
from from IN O O O
the the DT B-ORG O B-NP
Overseas Overseas NNP I-ORG O I-NP
Chinese Chinese NNP I-ORG O I-NP
Affairs Affairs NNPS I-ORG O I-NP
Commission Commission NNP I-ORG O I-NP
, , , O O O
around around RB B-CARDINAL O O
6,000 6,000 CD I-CARDINAL O O
have have VBP O I-V B-VP
come come VBN O I-V B-VP
in in IN O O I-VP
the the DT B-DATE O B-NP
past past JJ I-DATE O I-NP
ten ten CD I-DATE O I-NP
years years NNS I-DATE O I-NP
, , , O O O
and and CC O O O
Professor Professor NNP O O B-NP
Wong Wong NNP B-PERSON O I-NP
Hon Hon NNP I-PERSON O I-NP
Keong Keong NNP I-PERSON O I-NP
of of IN O O O
Macau Macau NNP B-ORG O B-NP
University University NNP I-ORG O I-NP
's 's POS I-ORG O I-NP
Macau Macau NNP I-ORG O O
Research Research NNP I-ORG O O
Center Center NNP I-ORG O O
says says VBZ O I-V B-VP
that that IN O O B-SBAR
30 30 CD B-PERCENT O B-NP
% % NN I-PERCENT O I-NP
of of IN O O O
middle middle JJ O O B-NP
school school NN O O I-NP
graduates graduates NNS O O I-NP
in in IN O O O
the the DT O O B-NP
territory territory NN O O I-NP
have have VBP O I-V B-VP
sat sat VBN O I-V B-VP
the the DT O O B-NP
overseas overseas JJ O O I-NP
enrolment enrolment NN O O I-NP
test test NN O O I-NP
for for IN O O O
college college NN O O B-NP
in in IN O O O
Taiwan Taiwan NNP B-GPE O B-NP
. . . O O O

Around Around RB B-CARDINAL O O
600 600 CD I-CARDINAL O O
candidates candidates NNS O O O
passed passed VBD O I-V B-VP
the the DT O O B-NP
test test NN O O I-NP
last last JJ B-DATE O O
year year NN I-DATE O O
, , , O O O
and and CC O O O
there there EX O O O
are are VBP O I-V B-VP
on on IN O O I-VP
average average JJ O O B-ADJP
1,600 1,600 CD B-CARDINAL O B-NP
- - SYM I-CARDINAL O I-NP
2,000 2,000 CD I-CARDINAL O I-NP
students students NNS O O I-NP
from from IN O O O
Macau Macau NNP B-GPE O B-NP
at at IN O O O
university university NN O O B-NP
in in IN O O O
Taiwan Taiwan NNP B-GPE O B-NP
at at IN O O O
any any DT O O B-NP
one one CD O O I-NP
time time NN O O I-NP
. . . O O O

" " `` O None B-NP
Semi-liberated Semi-liberated JJ O None I-NP
area area NN O None I-NP
" " '' O None I-NP

Perhaps Perhaps RB O O O
the the DT O O B-NP
reason reason NN O O I-NP
for for IN O O O
the the DT O O B-NP
apparent apparent JJ O O I-NP
lack lack NN O O I-NP
of of IN O O O
attachment attachment NN O O B-NP
to to IN O O O
Taiwan Taiwan NNP B-GPE O B-NP
among among IN O O O
the the DT O O B-NP
many many JJ O O I-NP
returned returned VBN O I-V I-NP
Taiwan Taiwan NNP B-GPE O I-NP
alumni alumni NNS O O I-NP
can can MD O O B-VP
be be VB O I-V B-VP
traced traced VBN O I-V B-VP
to to IN O O O
historical historical JJ O O B-NP
factors factors NNS O O I-NP
. . . O O O

In In IN O O O
1966 1966 CD B-DATE O B-NP
, , , O O O
Macau Macau NNP B-GPE O O
was was VBD O I-V B-VP
convulsed convulsed VBN O I-V B-VP
by by IN O O O
rioting rioting NN O O B-NP
in in IN O O B-SBAR
which which WDT O O I-SPAR
several several JJ O O I-SPAR
people people NNS O O I-SPAR
were were VBD O I-V B-VP
shot shot VBN O I-V B-VP
and and CC O O I-VP
killed killed VBN O I-V I-VP
by by IN O O O
Portuguese Portuguese JJ B-NORP O O
security security NN O O O
forces forces NNS O O O
. . . O O O

The The DT O O B-NP
enclave enclave NN O O I-NP
's 's POS O O I-NP
left left JJ O O B-ADJP
- - HYPH O O I-ADJP
wing wing NN O O I-ADJP
groups groups NNS O O O
, , , O O O
which which WDT O O B-SBAR
were were VBD O I-V B-VP
closely closely RB O O I-VP
allied allied VBN O I-V B-VP
with with IN O O O
Beijing Beijing NNP B-GPE O B-NP
, , , O O O
took took VBD O I-V B-VP
advantage advantage NN O O I-VP
of of IN O O I-VP
the the DT O O B-NP
situation situation NN O O I-NP
to to TO O O B-VP
get get VB O I-V B-VP
KMT KMT NNP B-ORG O B-NP
organizations organizations NNS O O I-NP
in in IN O O O
Macau Macau NNP B-GPE O B-NP
shut shut VBN O I-V B-VP
down down RP O O O
and and CC O O O
their their PRP$ O O O
people people NNS O O O
expelled expelled VBN O I-V B-VP
. . . O O O

Ever Ever RB O O O
since since RB O O O
, , , O O O
Macau Macau NNP B-GPE O O
has has VBZ O I-V B-VP
been been VBN O I-V B-VP
regarded regarded VBN O I-V B-VP
in in IN O O O
certain certain JJ O O B-NP
circles circles NNS O O I-NP
in in IN O O O
Taiwan Taiwan NNP B-GPE O B-NP
as as IN O O O
a a DT O O B-NP
" " `` O O I-NP
semi-liberated semi-liberated JJ O O I-NP
area area NN O O I-NP
. . . O O O
" " '' O O O

But But CC O O O
if if IN O O O
Macau Macau NNP B-GPE O B-NP
's 's POS O O I-NP
pro-Beijing pro-Beijing JJ O O O
forces forces NNS O O O
are are VBP O I-V B-VP
that that RB O O I-VP
strong strong JJ O O I-VP
, , , O O O
how how WRB O O O
come come VB O I-V O
so so RB O O O
many many JJ O O O
students students NNS O O O
come come VBP O I-V B-VP
to to IN O O I-VP
Taiwan Taiwan NNP B-GPE O B-NP
to to TO O O B-VP
get get VB O I-V B-VP
their their PRP$ O O B-NP
degrees degrees NNS O O I-NP
? ? . O O O

" " `` O O O
There There EX O O O
are are VBP O I-V B-VP
historical historical JJ O O B-NP
reasons reasons NNS O O I-NP
for for IN O O O
this this DT O O B-NP
too too RB O O O
, , , O O O
" " '' O O O
says says VBZ O I-V B-VP
Ou Ou NNP B-PERSON O B-NP
Jinrong Jinrong NNP I-PERSON O I-NP
, , , O O O
former former JJ O O B-NP
president president NN O O I-NP
of of IN O O O
Macau Macau NNP B-GPE O B-NP
's 's POS O O I-NP
Taiwan Taiwan NNP B-ORG O O
Alumni Alumni NNPS I-ORG O O
Association Association NNP I-ORG O O
and and CC O O O
a a DT O O B-NP
member member NN O O I-NP
both both CC O O O
of of IN O O O
the the DT B-ORG O B-NP
Macau Macau NNP I-ORG O I-NP
SAR SAR NNP I-ORG O I-NP
's 's POS I-ORG O I-NP
first first JJ B-ORG O O
Selection Selection NNP I-ORG O O
Committee Committee NNP I-ORG O O
, , , O O O
and and CC O O O
its its PRP$ O O B-NP
Preparatory Preparatory NNP B-ORG O I-NP
Committee Committee NNP I-ORG O I-NP
. . . O O O

Prior Prior RB O O O
to to IN O O O
the the DT O O B-NP
1980s 1980s NNS B-DATE O I-NP
, , , O O O
Macau Macau NNP B-GPE O O
lacked lacked VBD O I-V B-VP
its its PRP$ O O B-NP
own own JJ O O I-NP
colleges colleges NNS O O I-NP
, , , O O O
and and CC O O O
students students NNS O O O
had had VBD O I-V B-VP
to to TO O O B-VP
go go VB O I-V B-VP
overseas overseas RB O O I-VP
for for IN O O I-VP
higher higher JJR O O B-NP
education education NN O I-V I-NP
. . . O O O

Also Also RB O O O
, , , O O O
colleges colleges NNS O O B-NP
on on IN O O O
the the DT O O B-NP
mainland mainland NN O O I-NP
did did VBD O I-V B-VP
n't n't RB O O I-VP
start start VB O I-V B-VP
enrolling enrolling VBG O I-V B-VP
overseas overseas JJ O O B-NP
students students NNS O O I-NP
until until IN O O O
the the DT O O B-NP
mid-1980s mid-1980s NNS B-DATE O I-NP
, , , O O O
while while IN O O O
it it PRP O O B-NP
was was VBD O I-V B-VP
difficult difficult JJ O O I-VP
to to TO O O B-VP
gain gain VB O I-V B-VP
admission admission NN O I-V B-NP
to to IN O O O
university university NN O O B-NP
in in IN O O O
Hong Hong NNP B-GPE O B-NP
Kong Kong NNP I-GPE O I-NP
. . . O O O

Under Under IN O O O
these these DT O O B-NP
circumstances circumstances NNS O O I-NP
, , , O O O
Taiwanese Taiwanese JJ B-NORP O B-NP
universities universities NNS O O I-NP
, , , O O O
which which WDT O O B-SBAR
actively actively RB O O I-SPAR
recruited recruited VBD O I-V B-VP
abroad abroad RB O O I-VP
, , , O O O
were were VBD O I-V B-VP
a a DT O O I-VP
natural natural JJ O O I-VP
choice choice NN O O I-VP
for for IN O O I-VP
many many JJ O O B-NP
Macau Macau NNP B-NORP O I-NP
students students NNS O O I-NP
. . . O O O

" " `` O O O
In In IN O O O
terms terms NNS O O B-NP
of of IN O O O
the the DT O O B-NP
return return NN O I-V I-NP
you you PRP O O I-SPAR
get get VBP O I-V B-VP
on on IN O O O
your your PRP$ O O B-NP
investment investment NN O I-V I-NP
, , , O O O
taking taking VBG O I-V B-VP
your your PRP$ O O B-NP
degree degree NN O O I-NP
in in IN O O O
Taiwan Taiwan NNP B-GPE O B-NP
is is VBZ O I-V B-VP
well well RB O O I-VP
worth worth JJ O O I-VP
it it PRP O O B-NP
, , , O O O
" " '' O O O
says says VBZ O I-V B-VP
Wang Wang NNP B-PERSON O B-NP
Yun Yun NNP I-PERSON O I-NP
, , , O O O
acting acting VBG O I-V B-NP
head head NN O O I-NP
of of IN O O O
the the DT O O B-NP
sanitation sanitation NN O I-V I-NP
and and CC O O I-NP
environment environment NN O O I-NP
division division NN O O I-NP
of of IN O O O
Macau Macau NNP B-GPE O B-NP
's 's POS O O I-NP
urban urban JJ O O O
administration administration NN O O O
office office NN O O O
, , , O O O
who who WP O O B-SBAR
graduated graduated VBD O I-V B-VP
in in IN O O I-VP
civil civil JJ O O B-NP
engineering engineering NN O O I-NP
from from IN O O O
National National NNP B-ORG O B-NP
Cheng Cheng NNP I-ORG O I-NP
Kung Kung NNP I-ORG O I-NP
University University NNP I-ORG O I-NP
-LRB- -LRB- -LRB- O O B-NP
NCKU NCKU NNP O O I-NP
-RRB- -RRB- -RRB- O O I-NP
in in IN O O O
Tainan Tainan NNP B-GPE O B-NP
. . . O O O

Taiwan Taiwan NNP B-GPE O B-NP
's 's POS O O I-NP
universities universities NNS O O O
have have VBP O I-V B-VP
good good JJ O O B-NP
teachers teachers NNS O O I-NP
and and CC O O O
decent decent JJ O O B-NP
facilities facilities NNS O O I-NP
, , , O O O
says says VBZ O I-V B-VP
Wang Wang NNP B-PERSON O O
, , , O O O
and and CC O O O
students students NNS O O B-NP
from from IN O O O
Macau Macau NNP B-GPE O B-NP
can can MD O O B-VP
learn learn VB O I-V B-VP
much much JJ O O B-NP
in in IN O O O
Taiwan Taiwan NNP B-GPE O B-NP
that that WDT O O O
will will MD O O B-VP
benefit benefit VB O I-V B-VP
them them PRP O O B-NP
in in IN O O O
their their PRP$ O O B-NP
careers careers NNS O O I-NP
. . . O O O

Unlike Unlike IN O O O
the the DT O O B-NP
colonial colonial JJ O O I-NP
administration administration NN O O I-NP
in in IN O O O
Hong Hong NNP B-GPE O B-NP
Kong Kong NNP I-GPE O I-NP
, , , O O O
the the DT B-ORG O B-NP
government government NN I-ORG O I-NP
of of IN I-ORG O O
Macau Macau NNP I-ORG O B-NP
under under IN O O O
the the DT O O B-NP
Portuguese Portuguese NN B-NORP O I-NP
recognized recognized VBD O I-V B-VP
academic academic JJ O O B-NP
credentials credentials NNS O O I-NP
issued issued VBN O I-V B-VP
by by IN O O O
Taiwanese Taiwanese JJ B-NORP O O
institutions institutions NNS O O O
. . . O O O

It It PRP O O O
was was VBD O I-V B-VP
only only RB O O I-VP
in in IN O O I-VP
the the DT O O B-NP
mid-1980s mid-1980s NNS B-DATE O I-NP
, , , O O O
once once IN O O O
the the DT O O B-NP
timetable timetable NN O O I-NP
for for IN O O O
the the DT O O B-NP
handover handover NN O O I-NP
of of IN O O O
Hong Hong NNP B-GPE O B-NP
Kong Kong NNP I-GPE O I-NP
and and CC O O O
Macau Macau NNP B-GPE O B-NP
had had VBD O I-V B-VP
been been VBN O I-V B-VP
agreed agreed VBN O I-V B-VP
, , , O O O
that that IN O O B-SBAR
the the DT O O I-SPAR
government government NN O O I-SPAR
began began VBD O I-V B-VP
to to TO O O B-VP
localize localize VB O I-V B-VP
the the DT O O B-NP
civil civil JJ O O I-NP
service service NN O O I-NP
in in IN O O O
preparation preparation NN O O B-NP
for for IN O O O
the the DT O O B-NP
transition transition NN O I-V I-NP
to to IN O O O
" " `` O O O
Macau Macau NNP B-GPE O O
people people NNS O O O
running running VBG O I-V B-VP
Macau Macau NNP O O B-NP
. . . O O O
" " '' O O O

A A DT O O B-NP
number number NN O O I-NP
of of IN O O O
graduates graduates NNS O O B-NP
who who WP O O B-SBAR
had had VBD O I-V B-VP
returned returned VBN O I-V B-VP
from from IN O O I-VP
Taiwan Taiwan NNP B-GPE O B-NP
to to TO O O B-VP
work work VB O I-V B-VP
in in IN O O I-VP
the the DT O O B-NP
private private JJ O O I-NP
sector sector NN O O I-NP
then then RB O O B-VP
shifted shifted VBD O I-V I-VP
to to IN O O I-VP
government government NN O O B-NP
jobs jobs NNS O O I-NP
, , , O O O
and and CC O O O
have have VBP O I-V B-VP
come come VBN O I-V B-VP
to to TO O O B-VP
form form VB O I-V B-VP
an an DT O O B-NP
influential influential JJ O O I-NP
part part NN O O I-NP
of of IN O O O
the the DT O O B-NP
administration administration NN O O I-NP
. . . O O O

" " `` O O O
Little Little JJ O O O
prawns prawns NNS O O O
grow grow VBP O I-V B-VP
into into IN O O I-VP
big big JJ O O B-NP
lobsters lobsters NNS O O I-NP
if if IN O O O
there there EX O O O
are are VBP O I-V B-VP
no no DT O O I-VP
fish fish NN O O I-VP
in in IN O O I-VP
the the DT O O B-NP
sea sea NN O O I-NP
, , , O O O
" " '' O O O
smiles smiles VBZ O I-V B-VP
Leong Leong NNP B-PERSON O B-NP
Kam Kam NNP I-PERSON O I-NP
Chun Chun NNP I-PERSON O I-NP
, , , O O O
who who WP O O B-SBAR
graduated graduated VBD O I-V B-VP
in in IN O O I-VP
business business NN O O B-NP
administration administration NN O I-V I-NP
from from IN O O O
NTU NTU NNP B-ORG O B-NP
in in IN O O O
1973 1973 CD B-DATE O B-NP
. . . O O O

Compared Compared VBN O I-V O
with with IN O O O
the the DT O O B-NP
many many JJ O O I-NP
Macau Macau NNP B-NORP O I-NP
students students NNS O O I-NP
who who WP O O B-SBAR
went went VBD O I-V B-VP
to to IN O O I-VP
the the DT O O B-NP
mainland mainland NN O O I-NP
to to TO O O B-VP
study study VB O I-V B-VP
from from IN O O I-VP
the the DT O O B-NP
mid-1980s mid-1980s NNS B-DATE O I-NP
onwards onwards RB O O O
, , , O O O
those those DT O O B-NP
who who WP O O B-SBAR
graduated graduated VBD O I-V B-VP
in in IN O O I-VP
Taiwan Taiwan NNP B-GPE O B-NP
returned returned VBD O I-V B-VP
and and CC O O O
joined joined VBD O I-V B-VP
the the DT O O B-NP
civil civil JJ O O I-NP
service service NN O O I-NP
earlier earlier RBR O O O
, , , O O O
and and CC O O O
seem seem VBP O I-V B-VP
to to TO O O B-VP
have have VB O I-V B-VP
made made VBN O O B-VP
faster faster JJR O O B-NP
progress progress NN O I-V I-NP
in in IN O O O
their their PRP$ O O B-NP
careers careers NNS O O I-NP
. . . O O O

" " `` O O O
There There EX O O O
's 's VBZ O I-V B-VP
no no RB O O I-VP
denying denying VBG O I-V B-VP
that that IN O O B-SBAR
Taiwan Taiwan NNP B-GPE O I-SPAR
universities universities NNS O O I-SPAR
have have VBP O I-V B-VP
given given VBN O I-V B-VP
us us PRP O O B-NP
a a DT O O B-NP
good good JJ O O I-NP
education education NN O I-V I-NP
, , , O O O
" " '' O O O
smiles smiles VBZ O I-V B-VP
Leong Leong NNP B-PERSON O B-NP
Hong Hong NNP I-PERSON O I-NP
Sai Sai NNP I-PERSON O I-NP
, , , O O O
secretary secretary NN O O B-NP
of of IN O O O
Macau Macau NNP B-GPE O B-NP
's 's POS O O I-NP
Taiwan Taiwan NNP B-ORG O O
Universities Universities NNPS I-ORG O O
Alumni Alumni NNPS I-ORG O O
Association Association NNP I-ORG O O
. . . O O O

In In IN O O O
addition addition NN O I-V B-NP
to to IN O O O
the the DT O O B-NP
government government NN O O I-NP
officials officials NNS O O I-NP
who who WP O O B-SBAR
studied studied VBD O I-V B-VP
in in IN O O I-VP
Taiwan Taiwan NNP B-GPE O B-NP
, , , O O O
many many JJ O O O
returned returned VBN O I-V O
graduates graduates NNS O O O
have have VBP O I-V B-VP
become become VBN O I-V B-VP
influential influential JJ O O I-VP
in in IN O O I-VP
Macau Macau NNP B-GPE O B-NP
through through IN O O O
their their PRP$ O O B-NP
success success NN O I-V I-NP
in in IN O O O
the the DT O O B-NP
private private JJ O O I-NP
sector sector NN O O I-NP
. . . O O O

Leong Leong NNP B-PERSON O B-NP
Kam Kam NNP I-PERSON O I-NP
Chun Chun NNP I-PERSON O I-NP
, , , O O O
for for IN O O O
instance instance NN O O B-NP
, , , O O O
one one CD O O B-NP
of of IN O O O
the the DT O O B-NP
territory territory NN O O I-NP
's 's POS O O I-NP
first first JJ B-ORDINAL O O
group group NN O O O
of of IN O O O
professional professional JJ O O B-NP
accountants accountants NNS O O I-NP
, , , O O O
has has VBZ O I-V B-VP
also also RB O O I-VP
served served VBN O I-V B-VP
on on IN O O I-VP
the the DT O O B-NP
legislative legislative JJ O O I-NP
council council NN O O I-NP
and and CC O O O
is is VBZ O I-V B-VP
a a DT O O B-NP
member member NN O O I-NP
of of IN O O O
the the DT B-ORG O B-NP
Macau Macau NNP I-ORG O I-NP
SAR SAR NNP I-ORG O I-NP
Selection Selection NNP I-ORG O I-NP
Committee Committee NNP I-ORG O I-NP
. . . O O O

Leong Leong NNP B-PERSON O B-NP
Man Man NNP I-PERSON O I-NP
Io Io NNP I-PERSON O I-NP
, , , O O O
current current JJ O O B-NP
president president NN O O I-NP
of of IN O O O
the the DT B-ORG O B-NP
Taiwan Taiwan NNP I-ORG O I-NP
Universities Universities NNPS I-ORG O I-NP
Alumni Alumni NNPS I-ORG O I-NP
Association Association NNP I-ORG O I-NP
, , , O O O
who who WP O O B-SBAR
graduated graduated VBD O I-V B-VP
in in IN O O I-VP
civil civil JJ O O B-NP
engineering engineering NN O O I-NP
from from IN O O O
NCKU NCKU NNP B-ORG O B-NP
